snapped_at,price,market_cap,total_volume
2016-03-04 00:00:00 UTC,1.169658494669575,13106753.299673261,800331.1357739719
2016-03-05 00:00:00 UTC,1.190796134592466,13354935.834544273,1146010.2041722583
2016-03-06 00:00:00 UTC,1.230995366272573,13817906.98346987,970787.329128095
2016-03-07 00:00:00 UTC,1.035738127621597,11636120.140387636,481290.5783552036
2016-03-08 00:00:00 UTC,1.166640879393454,13118520.863311175,377997.76986255095
2016-03-09 00:00:00 UTC,1.228489760067124,13825531.8668943,861461.8788991348
2016-03-10 00:00:00 UTC,1.089390492412127,12271159.228419855,396951.89167312917
2016-03-11 00:00:00 UTC,1.101244589492362,12415442.514382783,134291.1643863377
2016-03-12 00:00:00 UTC,1.161679074400751,13108007.968159819,339118.1357890826
2016-03-13 00:00:00 UTC,1.240040145427461,14003521.634162795,263586.07647893205
2016-03-14 00:00:00 UTC,1.112007333545368,12568258.27804715,202724.79221278406
2016-03-15 00:00:00 UTC,1.142916143746986,12929220.58947948,211895.99825068263
2016-03-16 00:00:00 UTC,1.147341085119982,12990634.050022952,154193.25921040418
2016-03-17 00:00:00 UTC,1.284648535548303,14557422.668527933,518675.0749243585
2016-03-18 00:00:00 UTC,1.14393888155087,12971261.394509982,400172.53472466755
2016-03-19 00:00:00 UTC,1.211771514765918,13740423.830284031,268648.2193874925
2016-03-20 00:00:00 UTC,1.476868615527896,16746391.932573292,1023253.5795334561
2016-03-21 00:00:00 UTC,1.453015396808419,16475917.399273677,808414.6084729813
2016-03-22 00:00:00 UTC,1.363075517243437,15511684.887886865,561456.7964574654
2016-03-23 00:00:00 UTC,1.457812266607019,16601751.234278591,469646.3079220882
2016-03-24 00:00:00 UTC,1.696210372677168,19334379.45252828,1290114.5844451224
2016-03-25 00:00:00 UTC,1.590281635636852,18143782.396887455,732883.783955896
2016-03-26 00:00:00 UTC,1.688081581964824,19276787.660683684,505309.9610423071
2016-03-27 00:00:00 UTC,1.510285930634022,17260702.98402254,928177.3254340092
2016-03-28 00:00:00 UTC,1.484360572162032,16979446.21146198,587488.0798241914
2016-03-29 00:00:00 UTC,1.482644647659936,16972937.852025796,317960.1984671032
2016-03-30 00:00:00 UTC,1.437873115128514,16474454.222554792,313978.11289759213
2016-03-31 00:00:00 UTC,1.40223954388019,16078994.272552412,193039.83911464908
2016-04-01 00:00:00 UTC,1.4501134450783,16642282.056752022,334445.83427906345
2016-04-02 00:00:00 UTC,1.562620995375224,17948120.991748247,467691.5317840035
2016-04-03 00:00:00 UTC,1.494077593330668,17168823.626593817,376639.742767542
2016-04-04 00:00:00 UTC,1.588144809874052,18272560.512631703,297984.92279674875
2016-04-05 00:00:00 UTC,1.50883616468815,17373978.354710568,395091.7605384119
2016-04-06 00:00:00 UTC,1.503187958159315,17322523.07394993,246145.54671691536
2016-04-07 00:00:00 UTC,1.5214602423571295,17546040.933691848,251168.50217012363
2016-04-08 00:00:00 UTC,1.213140905724496,14003017.370637693,447241.8140719915
2016-04-09 00:00:00 UTC,1.327692041113195,15328559.108426813,728484.0540912907
2016-04-10 00:00:00 UTC,1.0888014107238173,12587750.69993041,1337871.55811085
2016-04-11 00:00:00 UTC,1.009314602802293,11677521.66303024,286524.13414537255
2016-04-12 00:00:00 UTC,0.9329931831425257,10803622.55399437,602612.4560281506
2016-04-13 00:00:00 UTC,1.027508521424271,11908031.554237282,418959.9040816594
2016-04-14 00:00:00 UTC,1.008341396935952,11694766.7135153,193841.1675490699
2016-04-15 00:00:00 UTC,0.988584806451743,11474855.784676477,361880.45980798814
2016-04-16 00:00:00 UTC,0.9792020786678085,11375506.093729213,112190.79545539801
2016-04-17 00:00:00 UTC,1.031342191721107,11987627.543271119,287274.9717808879
2016-04-18 00:00:00 UTC,1.095953876634541,12752420.672670621,280081.28509074484
2016-04-19 00:00:00 UTC,1.131999558941037,13182305.795801776,267232.28097063885
2016-04-20 00:00:00 UTC,1.054757949639907,12292741.919071173,307044.3783379012
2016-04-21 00:00:00 UTC,0.9720977857757066,11338757.574311784,199740.16894564286
2016-04-22 00:00:00 UTC,0.9824374920427335,11468771.917546017,140695.99034336087
2016-04-23 00:00:00 UTC,1.0419009737159215,12172257.139768971,107761.04138953477
2016-04-24 00:00:00 UTC,1.029211406646613,12033520.211495472,112557.54073402114
2016-04-25 00:00:00 UTC,1.040256366933684,12165417.477459136,79267.50179041001
2016-04-26 00:00:00 UTC,0.8915623855278555,10440464.786371619,333468.7008120944
2016-04-27 00:00:00 UTC,0.9477310054428897,11106538.314458676,306791.52155289694
2016-04-28 00:00:00 UTC,0.9054399658686032,10619437.247210493,93478.37120872668
2016-04-29 00:00:00 UTC,0.8866911611986845,10408084.59301602,97694.42458910147
2016-04-30 00:00:00 UTC,0.9197549470125087,10805080.610924503,121973.31913903444
2016-05-01 00:00:00 UTC,0.9146531810646177,10753041.463012606,61432.63889331243
2016-05-02 00:00:00 UTC,0.9701084317278268,11413866.049674354,210439.45399460223
2016-05-03 00:00:00 UTC,0.9168322425811183,10795354.927469457,98668.3617096568
2016-05-04 00:00:00 UTC,0.9176342767836904,10813514.269000776,100573.71703457778
2016-05-05 00:00:00 UTC,0.9048146713046887,10670682.097182566,79350.59395562738
2016-05-06 00:00:00 UTC,0.8873520602127912,10472392.362414088,71985.22277096902
2016-05-07 00:00:00 UTC,0.8825233941164399,10423798.868760971,108241.01398229612
2016-05-08 00:00:00 UTC,0.847288610961373,10015290.297007814,73030.37664967708
2016-05-09 00:00:00 UTC,0.8356722903505264,9885273.652937252,88781.17868001187
2016-05-10 00:00:00 UTC,0.8260828573495176,9779403.472835077,128445.01846370962
2016-05-11 00:00:00 UTC,0.8552676607983366,10132752.821672505,50610.088549865104
2016-05-12 00:00:00 UTC,0.8757047382517551,10380719.560261754,85442.23170386747
2016-05-13 00:00:00 UTC,0.8482167344324767,10054873.134571524,64712.82032899693
2016-05-14 00:00:00 UTC,0.8413582764408745,9973572.068222616,25709.304420109795
2016-05-15 00:00:00 UTC,0.8240052661392642,9767867.193509968,53045.66872130127
2016-05-16 00:00:00 UTC,0.8193026595821005,9712121.874637283,100858.50222547918
2016-05-17 00:00:00 UTC,0.81520655125801,9663566.065877218,116554.78784590855
2016-05-18 00:00:00 UTC,0.8443318696603266,10008821.434760306,200785.42777544103
2016-05-19 00:00:00 UTC,0.8573589524208698,10163246.19337871,139828.87586307141
2016-05-20 00:00:00 UTC,0.9464701036898976,11219581.543193733,311925.88160567224
2016-05-21 00:00:00 UTC,0.9759881711616553,11569492.611388855,113629.7342129008
2016-05-22 00:00:00 UTC,0.9243042361769336,10956824.423800547,182068.51223710945
2016-05-23 00:00:00 UTC,0.907636803147142,10850970.43261668,116813.76726286362
2016-05-24 00:00:00 UTC,0.9266657218747699,11085550.984275207,165042.4537037609
2016-05-25 00:00:00 UTC,0.868656796979162,10399984.815265046,102896.69421548674
2016-05-26 00:00:00 UTC,0.8593621931812735,10296604.521520587,88926.25342059466
2016-05-27 00:00:00 UTC,0.8591557205966366,10301163.681398554,154749.85516563183
2016-05-28 00:00:00 UTC,0.9050344910260256,10859337.806302477,160063.36034593434
2016-05-29 00:00:00 UTC,0.8804689518035471,10565685.532593384,185415.3734587943
2016-05-30 00:00:00 UTC,0.8954391953641998,10760191.047682751,64481.352199608584
2016-05-31 00:00:00 UTC,0.9264745909404274,11141602.768104346,149736.20327644623
2016-06-01 00:00:00 UTC,0.9207557321428218,11080398.420255754,101423.78038841378
2016-06-02 00:00:00 UTC,0.9323161273586872,11228325.039625037,37545.973724268326
2016-06-03 00:00:00 UTC,0.9422753883596601,11356595.085881015,69398.28132939815
2016-06-04 00:00:00 UTC,0.9746938614537716,11755294.34136935,88374.07412424017
2016-06-05 00:00:00 UTC,1.0017308280771176,12090613.61545143,82892.36497919704
2016-06-06 00:00:00 UTC,0.9999855799514171,12078140.8301109,83703.50482771844
2016-06-07 00:00:00 UTC,1.0112716410955866,12223195.829970147,82240.08604483271
2016-06-08 00:00:00 UTC,1.004060744950689,12145482.240913207,72217.25113485444
2016-06-09 00:00:00 UTC,1.1089222512265204,13423184.481488677,470481.6917300657
2016-06-10 00:00:00 UTC,1.1474620823221018,13899240.332105923,266713.8243242188
2016-06-11 00:00:00 UTC,1.1363035194691433,13774117.862029826,109852.24672141713
2016-06-12 00:00:00 UTC,1.2600580139295783,15285855.751214731,285880.61611592525
2016-06-13 00:00:00 UTC,1.2823585004379308,15567620.606163908,266480.09389163565
2016-06-14 00:00:00 UTC,1.3875437122614576,16856341.681064658,272681.6930628161
2016-06-15 00:00:00 UTC,1.4640217770030175,17797790.658234745,330760.5418535772
2016-06-16 00:00:00 UTC,1.5819453892589086,19245017.421834998,342918.3062454906
2016-06-17 00:00:00 UTC,1.7872970098747227,21758648.524956398,676778.0475130449
2016-06-18 00:00:00 UTC,1.983819050878718,24168232.67475914,2462104.779261552
2016-06-19 00:00:00 UTC,1.8716755048265656,22818290.47095295,626743.4642796228
2016-06-20 00:00:00 UTC,1.7780172112345396,21691920.21412848,544250.7081302584
2016-06-21 00:00:00 UTC,1.6137207976649435,19700924.78040073,507217.8447171828
2016-06-22 00:00:00 UTC,1.5129320926095076,18483388.49602806,364222.2267277021
2016-06-23 00:00:00 UTC,1.5582145767903353,19049587.686339274,186710.90466348923
2016-06-24 00:00:00 UTC,1.5777660935495643,19301836.592586532,199637.2253904805
2016-06-25 00:00:00 UTC,1.5437840624327186,18899804.17244568,152824.43608646572
2016-06-26 00:00:00 UTC,1.4802861725373602,18134176.183218822,71532.40040654584
2016-06-27 00:00:00 UTC,1.4817432543617035,18165551.44805091,173185.31840250027
2016-06-28 00:00:00 UTC,1.4778812047983834,18130611.151317652,158996.17203794894
2016-06-29 00:00:00 UTC,1.5387709741232165,18890974.222263426,288373.72760566435
2016-06-30 00:00:00 UTC,1.6212673232303971,19916776.200619165,303833.97484580416
2016-07-01 00:00:00 UTC,1.6779982773760957,20628577.536814507,147138.42124764604
2016-07-02 00:00:00 UTC,1.6886916077372203,20766850.537926026,133900.74236719005
2016-07-03 00:00:00 UTC,1.721802213764919,21196866.00134999,302534.7505030618
2016-07-04 00:00:00 UTC,1.6987019646677934,20927459.523972627,144217.184074962
2016-07-05 00:00:00 UTC,1.7300363317612732,21327893.08806197,152096.58638348742
2016-07-06 00:00:00 UTC,1.9342640253662506,23861309.260073062,505355.5553043448
2016-07-07 00:00:00 UTC,1.8984534005635854,23436543.918602303,1497252.0120453788
2016-07-08 00:00:00 UTC,1.960786614468885,24222038.22552239,421242.24479300476
2016-07-09 00:00:00 UTC,1.964790450697284,24287886.832464222,312538.8343037559
2016-07-10 00:00:00 UTC,1.9110378785039936,23639509.891526226,222932.73904002595
2016-07-11 00:00:00 UTC,1.9777537788640833,24481413.532014716,207256.29340864246
2016-07-12 00:00:00 UTC,2.007017994995646,24860925.882957086,333736.3807851212
2016-07-13 00:00:00 UTC,1.941237520631682,24061617.714616973,285637.5427059207
2016-07-14 00:00:00 UTC,1.9518110937878859,24209425.528574605,296109.8550845044
2016-07-15 00:00:00 UTC,1.9698990712947306,24450410.911699053,298853.98765725724
2016-07-16 00:00:00 UTC,1.9930968025691853,24754320.087716557,67558.34999794207
2016-07-17 00:00:00 UTC,1.9999878178483432,24856264.597685322,166960.7465039381
2016-07-18 00:00:00 UTC,1.9584082166461565,24356979.54190463,106649.30489382714
2016-07-19 00:00:00 UTC,1.9067666314285217,23729886.15065804,200276.26508795554
2016-07-20 00:00:00 UTC,1.8665316727026693,23235950.696455576,176044.4152842847
2016-07-21 00:00:00 UTC,1.737452678837221,21650265.784587022,135696.5630723655
2016-07-22 00:00:00 UTC,1.8121007890391376,22595418.16507419,154272.0384152367
2016-07-23 00:00:00 UTC,1.8241575563610095,22760199.894787066,155298.48356811906
2016-07-24 00:00:00 UTC,1.8806002798879176,23480016.64490813,158759.59178880576
2016-07-25 00:00:00 UTC,1.8555356834675216,23181557.98980392,87988.4271240427
2016-07-26 00:00:00 UTC,1.8153803119146998,22694906.169569455,258803.33626443957
2016-07-27 00:00:00 UTC,1.944107709559002,24319718.18734286,277715.2291764757
2016-07-28 00:00:00 UTC,1.8433856286634343,23075009.115646016,186429.0875636196
2016-07-29 00:00:00 UTC,1.89302910309255,23712370.28576095,106818.8200758345
2016-07-30 00:00:00 UTC,1.9113895151327391,23957862.70089526,70350.01287155796
2016-07-31 00:00:00 UTC,1.8128053178688965,22736788.020024054,139879.80992298236
2016-08-01 00:00:00 UTC,1.692947964848935,21247500.87699729,162961.15830781
2016-08-02 00:00:00 UTC,1.4117221078143478,17728308.82110714,266466.44919409096
2016-08-03 00:00:00 UTC,1.570935389602665,19741132.867540266,171145.1959056944
2016-08-04 00:00:00 UTC,1.8591147462530428,23377098.15876032,504614.13318225427
2016-08-05 00:00:00 UTC,1.7950346924982286,22586743.827270653,132506.0347162258
2016-08-06 00:00:00 UTC,1.8782838102985417,23648092.79515218,249643.2014116354
2016-08-07 00:00:00 UTC,1.8964147683296746,23891903.705795903,255511.84101144836
2016-08-08 00:00:00 UTC,1.9166165513783255,24161431.731941275,192405.40160374405
2016-08-09 00:00:00 UTC,2.0386676433204,25715360.18998836,245224.39484185135
2016-08-10 00:00:00 UTC,2.017131657963469,25461242.33551223,206157.84384948562
2016-08-11 00:00:00 UTC,1.9913662434364106,25151405.70337288,165074.67643964424
2016-08-12 00:00:00 UTC,1.987704642984467,25120909.43373414,164771.1473867399
2016-08-13 00:00:00 UTC,1.980713056260521,25048485.529229578,115506.61813058016
2016-08-14 00:00:00 UTC,1.9756923309198562,24999802.242221937,316831.5827668113
2016-08-15 00:00:00 UTC,2.1958880666010963,27804822.186453864,787069.4255220069
2016-08-16 00:00:00 UTC,2.195330297834734,27814261.892358348,749706.8039633147
2016-08-17 00:00:00 UTC,2.2229570437345814,28182349.301266115,445234.66675430175
2016-08-18 00:00:00 UTC,2.162853247941972,27438261.26569982,365422.5287925899
2016-08-19 00:00:00 UTC,2.2943648051281063,29123613.722850624,314738.0854750557
2016-08-20 00:00:00 UTC,2.444682758884357,31051084.278948966,1833927.6234985122
2016-08-21 00:00:00 UTC,2.5326333711033913,32187153.936451755,788629.441704209
2016-08-22 00:00:00 UTC,4.294502392795717,54614264.849283725,18601185.84947094
2016-08-23 00:00:00 UTC,4.600108354981653,58539971.50176677,21178780.52038056
2016-08-24 00:00:00 UTC,4.425438648350407,56351358.432279095,6420591.440183781
2016-08-25 00:00:00 UTC,4.1641941647687455,53059112.67055383,7492393.753896514
2016-08-26 00:00:00 UTC,4.177906717513859,53263765.085793056,5682586.671502117
2016-08-27 00:00:00 UTC,4.971299524721866,63419474.53541887,6722947.4958309205
2016-08-28 00:00:00 UTC,9.284836841372028,118515399.23251966,62363601.84855838
2016-08-29 00:00:00 UTC,8.585898036820147,109665220.05746521,43395298.1367386
2016-08-30 00:00:00 UTC,8.426700514137064,107693957.26691589,15633522.254105357
2016-08-31 00:00:00 UTC,8.349169948162027,106773234.64452086,20095051.845574085
2016-09-01 00:00:00 UTC,8.081834315815994,103416558.1443524,11805783.051981736
2016-09-02 00:00:00 UTC,10.04056671256892,128552317.50706665,28922369.454902813
2016-09-03 00:00:00 UTC,10.824440962554984,138684079.8429338,54142340.589312725
2016-09-04 00:00:00 UTC,13.391932045156198,171695844.8256845,34465235.820682585
2016-09-05 00:00:00 UTC,13.860164850800878,177789019.27694243,25079676.085129645
2016-09-06 00:00:00 UTC,12.31884958618283,158116043.86158538,23579051.070161827
2016-09-07 00:00:00 UTC,11.837880364259174,152041521.11313516,23585399.896864846
2016-09-08 00:00:00 UTC,12.758035388027501,163956804.34467152,17959454.35375585
2016-09-09 00:00:00 UTC,12.264759800998672,157714643.55496788,13728221.336329956
2016-09-10 00:00:00 UTC,12.234588642536071,157417619.40099782,8122896.17467657
2016-09-11 00:00:00 UTC,10.740823554298123,138273313.14755407,15130130.75476991
2016-09-12 00:00:00 UTC,10.143031001263575,130656642.40029663,11938129.065714967
2016-09-13 00:00:00 UTC,10.556463556942798,136060611.97712085,13937173.030672953
2016-09-14 00:00:00 UTC,10.460733589573316,134908869.65951505,5370531.695697849
2016-09-15 00:00:00 UTC,9.387329014056226,121142645.45411333,7123571.932351059
2016-09-16 00:00:00 UTC,8.918593754285597,115159023.01783666,6810575.629086499
2016-09-17 00:00:00 UTC,9.616850840169265,124245587.22597647,4890689.45902831
2016-09-18 00:00:00 UTC,9.444793368628556,122094997.2891494,2683878.315983006
2016-09-19 00:00:00 UTC,10.619964433159188,137364609.63842124,8459270.633988613
2016-09-20 00:00:00 UTC,11.022006775168647,142647307.6745375,11689724.85648288
2016-09-21 00:00:00 UTC,9.790494142668505,126780319.93549328,6069235.426336998
2016-09-22 00:00:00 UTC,10.13962715859407,131378266.94634056,3966125.176569908
2016-09-23 00:00:00 UTC,10.703408388015138,138762636.20448858,3332673.0831717844
2016-09-24 00:00:00 UTC,10.716065161734363,139012483.6044338,1673439.9600189747
2016-09-25 00:00:00 UTC,10.246757748515725,133004216.91396818,2096431.8767230161
2016-09-26 00:00:00 UTC,9.264031211768938,120310555.95046778,7015328.9233561065
2016-09-27 00:00:00 UTC,9.281556280939238,120613387.6376602,2310717.055806504
2016-09-28 00:00:00 UTC,9.367623064652108,121797319.86733815,1866128.7463964317
2016-09-29 00:00:00 UTC,8.47494232547634,110254558.78466862,4915429.48632766
2016-09-30 00:00:00 UTC,8.387261674857543,109181145.30341136,5245622.810310374
2016-10-01 00:00:00 UTC,7.36207898232911,95885954.73786496,7929762.667028675
2016-10-02 00:00:00 UTC,8.401317610661257,109472974.26379383,4896369.8634017445
2016-10-03 00:00:00 UTC,7.879024746090933,102734587.90623018,3212825.91877853
2016-10-04 00:00:00 UTC,7.615309894620611,99356833.9654667,2314313.1409664797
2016-10-05 00:00:00 UTC,6.649179755788133,86797235.57478078,9007579.11296577
2016-10-06 00:00:00 UTC,7.16740680435848,93616653.93072002,5190488.562231308
2016-10-07 00:00:00 UTC,6.777530992854168,88568131.14917395,4243259.349787392
2016-10-08 00:00:00 UTC,6.868087672457196,89809600.65278773,1812441.0682465995
2016-10-09 00:00:00 UTC,7.6083999081843885,99539547.13039021,2826335.2188605624
2016-10-10 00:00:00 UTC,6.877172856708637,90010776.58737393,3365671.50409117
2016-10-11 00:00:00 UTC,7.3158902214903625,95822015.73180492,5966680.90087886
2016-10-12 00:00:00 UTC,7.306206907120727,95749098.18540515,2006667.0030735526
2016-10-13 00:00:00 UTC,6.902943632749024,90517181.57936946,2009608.675804975
2016-10-14 00:00:00 UTC,6.926140639232628,90869787.7428234,1658786.4534514872
2016-10-15 00:00:00 UTC,6.549296729965255,85969670.99072543,1655122.3379404754
2016-10-16 00:00:00 UTC,6.388134913435826,83901981.14965318,2502457.7451700578
2016-10-17 00:00:00 UTC,6.268303185614658,82377288.26896557,3763451.3385084886
2016-10-18 00:00:00 UTC,6.655139409059637,87510684.18198483,2397936.2847062987
2016-10-19 00:00:00 UTC,6.627880171831723,87199493.38853857,2239274.9413060043
2016-10-20 00:00:00 UTC,6.53661440013277,86041599.15446445,2329085.1876537628
2016-10-21 00:00:00 UTC,6.775217671730011,89235619.57954139,1993375.9806636812
2016-10-22 00:00:00 UTC,6.461040494607366,85144069.75493248,2211632.4776362767
2016-10-23 00:00:00 UTC,6.454750654487313,85107004.05127844,536882.6156055011
2016-10-24 00:00:00 UTC,6.373855114105026,84085636.72771965,601427.6748026615
2016-10-25 00:00:00 UTC,5.921515979673036,78157929.53477296,2647340.3033227986
2016-10-26 00:00:00 UTC,6.062686705559569,80045858.70485099,1812847.571402804
2016-10-27 00:00:00 UTC,6.25182610367327,82608948.10054012,2033159.30899055
2016-10-28 00:00:00 UTC,6.290437533557964,83145002.9594335,2044919.8437846992
2016-10-29 00:00:00 UTC,5.042012457980909,66692130.713251546,10767510.519565536
2016-10-30 00:00:00 UTC,5.578522121675159,73809180.73691067,6108351.735440599
2016-10-31 00:00:00 UTC,4.85122932309245,64222014.59420681,3202596.360583759
2016-11-01 00:00:00 UTC,4.703020075375469,62311822.64809378,3635245.0961762145
2016-11-02 00:00:00 UTC,4.505286463796097,59720811.37858474,1856744.9415943967
2016-11-03 00:00:00 UTC,4.928412819770704,65364617.61542155,4972476.79841213
2016-11-04 00:00:00 UTC,4.822529713204425,63984422.421739936,2522780.4704413544
2016-11-05 00:00:00 UTC,4.99459931045027,66312460.946763396,582436.2228399375
2016-11-06 00:00:00 UTC,5.00794143922631,66526260.29372251,647561.4447234995
2016-11-07 00:00:00 UTC,5.737870616956291,76264178.5957062,3755670.905027698
2016-11-08 00:00:00 UTC,6.308477452991585,83883219.07859361,8233487.372215489
2016-11-09 00:00:00 UTC,6.1465992427671265,81784350.6961426,8208444.729326445
2016-11-10 00:00:00 UTC,6.087986181373301,81041031.66752663,3376951.9511986314
2016-11-11 00:00:00 UTC,7.055988448643933,93983536.44358741,4062336.219618068
2016-11-12 00:00:00 UTC,7.427513208509762,98977354.97110276,7638901.383508076
2016-11-13 00:00:00 UTC,7.189609660581257,95865687.2350273,7266255.886271138
2016-11-14 00:00:00 UTC,7.655779775703912,102121326.84278868,5941645.901399896
2016-11-15 00:00:00 UTC,7.334218923630828,97894095.82333313,3590607.716691246
2016-11-16 00:00:00 UTC,6.731561467361733,89902332.51688366,9027732.240058366
2016-11-17 00:00:00 UTC,6.749406209644976,90187995.55951163,5046126.881356222
2016-11-18 00:00:00 UTC,6.7288284406002505,89955809.89276451,3756016.5834763683
2016-11-19 00:00:00 UTC,6.555522977618484,87688674.78313302,2599922.6386841526
2016-11-20 00:00:00 UTC,6.658089571198147,89104520.29002939,3433764.698153728
2016-11-21 00:00:00 UTC,6.769916413108199,90646364.48629093,1621286.6928045908
2016-11-22 00:00:00 UTC,7.656400316633703,102574448.82441011,9997558.316378014
2016-11-23 00:00:00 UTC,7.8917992580379615,105779404.41655451,4215568.197871184
2016-11-24 00:00:00 UTC,7.752117450477284,103960864.11818613,5496756.70569001
2016-11-25 00:00:00 UTC,7.447769426899626,99933976.52813408,2489681.048465855
2016-11-26 00:00:00 UTC,7.560535205527504,101503141.3034721,1545568.0025802301
2016-11-27 00:00:00 UTC,8.022465870477925,107756100.9218243,2323013.219609171
2016-11-28 00:00:00 UTC,7.84919522903191,105483081.9639291,1968418.9152648323
2016-11-29 00:00:00 UTC,7.574703605051633,101835406.02363329,2459623.7976301415
2016-11-30 00:00:00 UTC,8.835939348657007,118856744.17973192,10348216.040923584
2016-12-01 00:00:00 UTC,8.60505735276165,115815053.86806612,5653296.218658434
2016-12-02 00:00:00 UTC,8.020237403953844,107980434.20718297,5828982.2160624815
2016-12-03 00:00:00 UTC,8.181950333644204,110214299.23137721,2054734.3490929431
2016-12-04 00:00:00 UTC,7.799003732831211,105095053.6555654,2144110.4514103206
2016-12-05 00:00:00 UTC,7.814506432684753,105370515.6015832,2838566.9586881422
2016-12-06 00:00:00 UTC,7.521478550919377,101453831.98652501,3465915.76043666
2016-12-07 00:00:00 UTC,7.712972662710893,104036809.69663635,1617634.6952068764
2016-12-08 00:00:00 UTC,7.768866662968819,104922242.26392546,1498387.215266832
2016-12-09 00:00:00 UTC,7.949858794972534,107366627.15889049,1220096.8333917835
2016-12-10 00:00:00 UTC,7.741635828861443,104669920.16090831,920730.2596751632
2016-12-11 00:00:00 UTC,7.912182688362569,107031568.67368066,1463882.466039088
2016-12-12 00:00:00 UTC,7.946038494878624,107525983.61762142,945206.2253920446
2016-12-13 00:00:00 UTC,8.035662291143773,108803261.16953893,902475.9844417908
2016-12-14 00:00:00 UTC,8.378278684033669,113507302.60350211,3216210.8105633254
2016-12-15 00:00:00 UTC,8.482201682211098,114970645.54926117,1151221.8610780705
2016-12-16 00:00:00 UTC,8.456029718028518,114675965.02734981,924713.2318791654
2016-12-17 00:00:00 UTC,8.329454560376174,113015613.74209583,991466.9790718445
2016-12-18 00:00:00 UTC,8.591929232404569,116634425.4822426,1996012.9969642982
2016-12-19 00:00:00 UTC,8.58645834830395,116620109.52832887,1926485.4846019244
2016-12-20 00:00:00 UTC,8.410557337865527,114285226.73746216,2006890.517574642
2016-12-21 00:00:00 UTC,8.420278618408233,114471431.18259019,2682941.111267216
2016-12-22 00:00:00 UTC,8.864425722604963,120551633.51260607,4190083.93802632
2016-12-23 00:00:00 UTC,9.466088492593588,128815317.89255844,3823671.4109354895
2016-12-24 00:00:00 UTC,9.595362855209284,130641018.79948008,1508133.8252694453
2016-12-25 00:00:00 UTC,9.71396958238851,132318360.68199556,2136208.321896027
2016-12-26 00:00:00 UTC,10.211971388656025,139140949.0984844,2129630.1467385995
2016-12-27 00:00:00 UTC,12.45971245238636,169884653.189664,10924673.519908143
2016-12-28 00:00:00 UTC,14.126520823202629,192713658.03363052,13502874.372732468
2016-12-29 00:00:00 UTC,13.006026887312204,177508596.04287666,7676085.002298078
2016-12-30 00:00:00 UTC,12.850327676757539,175469605.28483692,3378979.84391319
2016-12-31 00:00:00 UTC,13.845858127575777,189157143.07587248,4483506.76069017
2017-01-01 00:00:00 UTC,13.617866398372557,186132429.6352885,3153325.3417176423
2017-01-02 00:00:00 UTC,16.0016050774039,218822701.50893697,12259973.336254876
2017-01-03 00:00:00 UTC,15.738388486333895,215326446.0833452,14454988.31957613
2017-01-04 00:00:00 UTC,18.186807213106338,248854466.11747238,8942980.539147517
2017-01-05 00:00:00 UTC,15.869928030751721,217152049.8974312,6724535.4696543235
2017-01-06 00:00:00 UTC,14.02260982416945,191874749.6730782,8033753.646035837
2017-01-07 00:00:00 UTC,12.903831799169875,176566240.331505,8519597.010588681
2017-01-08 00:00:00 UTC,13.432254353817802,183796773.49658826,3210616.5340109025
2017-01-09 00:00:00 UTC,13.545967982116982,185352744.47759035,3923199.6166333626
2017-01-10 00:00:00 UTC,13.30147889730775,182007341.4082762,4002672.629502729
2017-01-11 00:00:00 UTC,11.606120465949212,158809343.41061538,3414941.191136436
2017-01-12 00:00:00 UTC,11.801540664726684,162114742.91694027,2336818.956713381
2017-01-13 00:00:00 UTC,11.197960820628492,153926519.95863166,4824993.492025115
2017-01-14 00:00:00 UTC,11.10801672722651,152760522.95345238,2999362.3577426146
2017-01-15 00:00:00 UTC,10.724877236830787,147557687.21907455,6733195.128368363
2017-01-16 00:00:00 UTC,10.60255099136707,145945047.42065495,2966899.6913207686
2017-01-17 00:00:00 UTC,12.367984961630716,170323144.72621036,3598577.650505149
2017-01-18 00:00:00 UTC,11.922979828619374,164271453.79840606,3556067.4805203923
2017-01-19 00:00:00 UTC,12.184811727125888,167956712.06712285,3199811.1487829145
2017-01-20 00:00:00 UTC,11.680486531048478,161070568.64401063,3256418.3211578764
2017-01-21 00:00:00 UTC,12.030519015275562,165984986.64012384,2548430.7187978094
2017-01-22 00:00:00 UTC,11.997854859897297,165607458.4402449,2208773.0055585457
2017-01-23 00:00:00 UTC,12.210301833715791,168615196.06935263,2181587.470261028
2017-01-24 00:00:00 UTC,11.669316249968505,161222421.44947863,3399317.556929996
2017-01-25 00:00:00 UTC,11.767229962261164,162643804.86872295,3427840.20505529
2017-01-26 00:00:00 UTC,11.937595037288713,165077433.33541197,1796388.2798513216
2017-01-27 00:00:00 UTC,12.20494371068697,168849183.9210055,4053305.7150135688
2017-01-28 00:00:00 UTC,12.905268858560513,178623478.14574996,6169763.678408348
2017-01-29 00:00:00 UTC,12.576886995396459,174154669.60265383,2792038.468143634
2017-01-30 00:00:00 UTC,12.70623427320677,176023364.20065525,1923998.6672290973
2017-01-31 00:00:00 UTC,13.105214265871655,181636487.41584098,8630856.02312498
2017-02-01 00:00:00 UTC,13.288737982247138,184240618.0783509,2642330.9506103615
2017-02-02 00:00:00 UTC,13.111849330716762,181891245.23351553,2536305.501318618
2017-02-03 00:00:00 UTC,12.681662610564683,176003202.75881597,4845544.775661517
